open,closed,high,low,index
346.64,346.25,346.64,346.21,0
347.45,347.02,347.45,346.25,1
347.1,343.54,351.25,343.31,2
343.44,339.15,343.63,338.74,3
339.15,339.755,341.355,339.07,4
339.86,340.155,340.28,338.6114,5
340.18,339.365,340.34,339.27,6
339.3604,337.79,339.59,337.14,7
337.81,337.49,338.05,335.79,8
337.5,337.51,337.51,337.5,9
337.0,337.0,337.0,337.0,10
