open,closed,high,low,index
89.95,89.96,89.96,89.95,0
89.54,89.56,89.82,89.54,1
89.59,89.065,89.675,88.95,2
89.05,89.08,89.22,88.94,3
89.09,89.13,89.195,89.04,4
89.13,89.44,89.47,89.11,5
89.43,89.6,89.65,89.35,6
89.6,89.24,89.6,89.21,7
89.28,89.28,89.28,89.28,8
