open,closed,high,low,index
152.7,152.7,152.7,152.7,0
152.9,152.99,152.99,152.9,1
152.7,152.7,152.7,152.7,2
152.9,152.0,152.9,152.0,3
152.8864,152.44,153.82,151.935,4
152.45,151.945,153.215,151.33,5
151.945,153.055,153.51,151.87,6
152.97,151.83,153.0,151.38,7
151.81,152.505,152.63,151.78,8
152.48,152.98,152.98,152.2793,9
152.925,153.305,153.6,152.31,10
153.31,153.0,153.43,153.0,11
