open,closed,high,low,index
148.85,148.53,149.28,148.27,0
148.53,146.835,148.56,146.835,1
146.89,147.03,147.63,146.87,2
146.99,146.645,147.03,146.42,3
146.66,147.365,147.37,146.54,4
147.39,147.44,147.51,147.16,5
147.43,147.45,147.58,147.12,6
147.45,147.45,147.45,147.45,7
