open,closed,high,low,index
48.26,48.19,48.26,48.19,0
48.28,48.28,48.28,48.28,1
47.96,47.13,47.96,47.12,2
47.115,46.93,47.29,46.77,3
46.93,46.905,47.03,46.79,4
46.92,46.55,46.9225,46.55,5
46.55,46.75,46.77,46.46,6
46.75,46.645,46.77,46.46,7
46.645,46.76,46.83,46.595,8
46.75,46.75,46.95,46.75,9
