open,closed,high,low,index
278.0,278.0,278.0,278.0,0
277.93,276.78,278.29,276.02,1
276.75,276.915,277.88,276.53,2
276.84,277.47,277.77,276.715,3
277.49,275.76,277.8994,275.56,4
275.77,275.79,276.08,275.1,5
275.8799,276.305,276.95,275.78,6
276.29,276.18,277.34,275.92,7
276.17,276.17,276.17,276.17,8
276.17,276.17,276.17,276.17,9
