open,closed,high,low,index
75.1,75.82,75.845,75.1,0
75.82,75.65,76.01,75.585,1
75.65,75.87,75.9,75.6,2
75.855,75.8118,75.95,75.8,3
75.83,75.91,75.925,75.63,4
75.91,75.92,75.94,75.85,5
75.9,75.72,75.94,75.685,6
75.74,75.0,75.74,75.0,7
