open,closed,high,low,index
37.51,37.5,37.51,37.46,0
37.5,37.51,37.51,37.5,1
37.5,37.4,37.5,37.4,2
37.5,37.37,37.64,37.3,3
37.39,37.23,37.61,37.195,4
37.23,37.135,37.255,37.01,5
37.14,37.124,37.21,37.115,6
37.125,37.105,37.135,37.0,7
37.105,37.095,37.14,37.07,8
37.095,37.1599,37.17,37.08,9
37.155,37.045,37.185,37.04,10
37.05,37.07,37.07,37.04,11
37.07,37.05,37.08,37.05,12
37.05,37.04,37.07,37.04,13
37.03,37.01,37.04,36.99,14
