open,closed,high,low,index
83.44,83.44,83.44,83.44,0
83.43,83.2,83.43,82.9,1
83.2,83.18,83.42,83.04,2
83.19,82.97,83.2199,82.93,3
82.94,82.57,82.95,82.46,4
82.57,82.75,82.78,82.51,5
82.75,82.98,82.995,82.73,6
82.97,82.96,83.26,82.82,7
82.95,82.95,82.95,82.95,8
