open,closed,high,low,index
60.48,60.42,60.48,60.42,0
60.45,60.45,60.45,60.45,1
60.47,60.48,60.48,60.47,2
60.48,60.57,60.57,60.48,3
60.4808,60.56,60.63,60.4808,4
60.59,60.755,60.765,60.43,5
60.75,60.56,60.79,60.54,6
60.555,60.55,60.59,60.46,7
60.55,60.515,60.58,60.49,8
60.52,60.535,60.58,60.49,9
60.5325,60.535,60.6,60.5,10
60.54,60.48,60.68,60.48,11
60.49,60.49,60.56,60.49,12
60.59,60.59,60.59,60.59,13
60.49,60.5,60.5,60.49,14
