open,closed,high,low,index
32.85,33.01,33.01,32.85,0
32.99,32.85,33.015,32.69,1
32.86,32.78,32.96,32.76,2
32.775,32.73,32.85,32.71,3
32.72,32.61,32.725,32.6,4
32.605,32.63,32.645,32.54,5
32.63,32.655,32.68,32.62,6
32.65,32.56,32.69,32.56,7
32.57,32.57,32.57,32.57,8
