open,closed,high,low,index
85.25,85.25,85.25,85.25,0
85.11,84.8,85.22,84.74,1
84.82,84.81,85.02,84.79,2
84.83,85.01,85.06,84.82,3
85.01,84.765,85.015,84.75,4
84.76,84.62,84.78,84.61,5
84.63,84.555,84.735,84.54,6
84.5537,84.16,84.555,84.15,7
84.16,84.16,84.16,84.16,8
