open,closed,high,low,index
3207.3,3217.11,3224.15,3180.27,0
3218.35,3204.05,3224.26,3203.57,1
3215.28,3231.95,3234.74,3215.28,2
3233.05,3230.24,3233.05,3224.345,3
3229.73,3224.53,3230.0,3224.53,4
3222.581,3229.7,3230.02,3222.581,5
3235.93,3241.59,3256.37,3235.93,6
3239.32,3239.32,3239.32,3239.32,7
