open,closed,high,low,index
58.4,58.33,58.5979,58.155,0
58.305,58.09,58.325,57.99,1
58.09,57.955,58.145,57.91,2
57.955,57.93,58.22,57.89,3
57.92,57.91,58.03,57.84,4
57.92,57.87,57.94,57.795,5
57.87,57.89,58.09,57.78,6
57.89,57.89,57.89,57.89,7
