open,closed,high,low,index
37.04,37.05,37.05,37.04,0
36.94,36.655,37.36,36.635,1
36.66,36.5,36.735,36.385,2
36.495,36.47,36.65,36.435,3
36.46,36.3706,36.485,36.33,4
36.37,36.365,36.41,36.29,5
36.36,36.465,36.5,36.35,6
36.465,36.355,36.5,36.3201,7
36.37,36.37,36.43,36.37,8
36.43,36.43,36.43,36.43,9
36.37,36.3015,36.37,36.3015,10
