open,closed,high,low,index
30.06,30.06,30.06,30.06,0
30.03,30.03,30.03,30.03,1
30.08,30.19,30.24,30.02,2
30.195,30.115,30.235,30.05,3
30.115,30.06,30.16,30.03,4
30.06,30.02,30.12,30.02,5
30.02,29.995,30.0499,29.97,6
29.99,30.015,30.03,29.95,7
30.01,30.05,30.12,29.97,8
30.05,30.0154,30.05,30.0154,9
30.0,30.0,30.0,30.0,10
30.01,30.01,30.01,30.01,11
