open,closed,high,low,index
86.52,86.36,86.66,86.3,0
86.365,86.51,86.6,86.345,1
86.51,86.41,86.53,86.3,2
86.41,86.18,86.46,86.18,3
86.18,86.17,86.27,86.08,4
86.18,86.23,86.27,86.07,5
86.23,85.98,86.23,85.93,6
86.0,86.0,86.0,86.0,7
