open,closed,high,low,index
19.42,19.42,19.42,19.42,0
19.52,19.52,19.52,19.52,1
19.52,19.52,19.52,19.52,2
19.55,19.5,19.695,19.41,3
19.5,19.32,19.53,19.29,4
19.32,19.18,19.325,19.18,5
19.17,19.145,19.2,19.12,6
19.145,19.175,19.205,19.12,7
19.175,19.145,19.2,19.125,8
19.14,19.09,19.15,19.07,9
19.09,19.09,19.09,19.09,10
