open,closed,high,low,index
72.17,71.95,72.34,71.93,0
71.945,71.6,72.1,71.48,1
71.61,71.66,71.7,71.46,2
71.66,71.36,71.66,71.345,3
71.35,71.28,71.36,71.05,4
71.27,71.355,71.38,71.18,5
71.36,70.5,71.39,70.49,6
70.52,70.52,70.52,70.52,7
