open,closed,high,low,index
294.79,293.535,294.79,293.535,0
293.24,292.755,293.8242,292.71,1
292.475,292.74,293.28,292.475,2
292.8082,291.93,292.815,291.86,3
291.9,292.01,292.21,291.09,4
291.94,292.94,293.11,291.855,5
293.175,292.55,293.465,292.24,6
292.55,292.55,293.89,292.55,7
