open,closed,high,low,index
42.07,41.92,42.22,41.86,0
41.92,41.68,41.94,41.63,1
41.68,41.752,41.76,41.59,2
41.75,41.725,41.92,41.685,3
41.7299,41.905,41.93,41.685,4
41.895,41.965,41.99,41.895,5
41.96,41.93,42.04,41.89,6
41.94,41.94,41.94,41.94,7
