open,closed,high,low,index
62.98,62.79,63.04,62.61,0
62.765,62.62,62.91,62.545,1
62.62,62.2,62.695,62.1825,2
62.18,62.06,62.3,61.99,3
62.045,62.08,62.12,61.92,4
62.09,62.34,62.36,62.07,5
62.32,62.16,62.44,62.045,6
62.17,62.17,62.17,62.17,7
