open,closed,high,low,index
95.11,94.825,95.11,94.7,0
94.82,94.05,94.82,94.05,1
94.05,94.56,94.56,93.99,2
94.56,94.385,94.73,94.3,3
94.41,94.81,94.86,94.4,4
94.81,94.9,95.01,94.73,5
94.9,94.74,95.03,94.72,6
94.74,94.74,94.74,94.74,7
