open,closed,high,low,index
123.29,123.29,123.29,123.29,0
123.53,123.53,123.53,123.53,1
123.34,123.14,123.34,122.95,2
123.15,123.67,124.05,123.15,3
123.68,123.265,123.86,123.25,4
123.265,123.03,123.33,122.89,5
123.01,122.92,123.19,122.85,6
122.92,123.06,123.06,122.71,7
123.055,122.9,123.07,122.77,8
122.89,123.03,123.24,122.75,9
123.03,122.92,123.03,122.92,10
