open,closed,high,low,index
185.05,185.05,185.05,185.05,0
185.11,184.57,185.4,184.275,1
184.93,184.14,185.22,184.015,2
184.15,183.645,184.42,183.56,3
183.61,182.98,183.665,182.82,4
182.99,183.27,183.39,182.69,5
183.35,184.07,184.11,183.295,6
184.07,183.17,184.07,183.13,7
183.17,183.17,183.17,183.17,8
