open,closed,high,low,index
122.65,122.65,122.65,122.65,0
122.59,122.24,122.835,121.96,1
122.16,121.295,122.49,121.24,2
121.355,121.57,121.68,121.27,3
121.575,121.06,121.61,121.06,4
121.05,121.44,121.49,120.91,5
121.44,121.35,121.525,121.27,6
121.35,121.66,121.77,121.11,7
121.69,121.69,121.69,121.69,8
