open,closed,high,low,index
93.18,93.18,93.18,93.18,0
93.21,93.25,93.25,93.21,1
92.5,93.15,93.2,92.5,2
93.05,92.56,93.86,92.54,3
92.575,92.04,92.65,91.97,4
92.07,92.045,92.23,91.97,5
92.03,92.004,92.04,91.74,6
91.98,91.97,92.12,91.7875,7
91.97,91.9599,92.09,91.79,8
91.955,91.91,92.205,91.81,9
91.95,91.99,92.0,91.92,10
91.99,91.99,91.99,91.99,11
91.9701,91.9701,91.9701,91.9701,12
92.0,91.97,92.0492,91.97,13
