open,closed,high,low,index
65.0,65.0,65.0,65.0,0
65.0,65.0,65.0,65.0,1
64.94,64.81,65.44,64.66,2
64.82,64.2104,64.95,64.14,3
64.2,63.7079,64.32,63.57,4
63.69,63.0,63.695,62.96,5
62.96,62.96,63.005,62.67,6
62.9799,62.8,63.02,62.6,7
62.8,62.36,62.84,62.36,8
62.36,62.5,62.5,62.35,9
62.5,62.5,62.5,62.5,10
