open,closed,high,low,index
258.17,257.4,258.88,257.285,0
257.37,256.49,257.72,256.49,1
256.615,256.9,257.0374,256.508,2
256.89,256.5,257.06,256.41,3
256.48,256.05,256.48,255.545,4
256.115,255.83,256.41,255.46,5
255.66,254.11,255.765,254.05,6
254.12,254.12,254.12,254.12,7
255.0,255.0,255.0,255.0,8
