open,closed,high,low,index
134.6,134.59,134.6,134.59,0
134.71,134.15,134.89,134.04,1
134.07,133.19,134.34,133.11,2
133.19,132.99,133.31,132.79,3
132.96,132.13,132.97,132.095,4
132.14,132.28,132.575,131.94,5
132.27,132.18,132.555,132.1,6
132.16,132.11,132.63,131.9,7
132.13,132.13,132.13,132.13,8
