open,closed,high,low,index
57.93,57.93,57.93,57.93,0
57.75,57.75,57.75,57.75,1
58.0,58.0,58.0,58.0,2
57.8,58.14,58.18,57.76,3
58.15,57.81,58.21,57.79,4
57.81,57.825,57.99,57.79,5
57.82,57.735,57.87,57.715,6
57.73,57.805,57.855,57.665,7
57.805,57.85,57.865,57.74,8
57.84,57.68,57.87,57.58,9
57.68,57.74,57.74,57.68,10
57.73,57.73,57.73,57.73,11
57.79,57.7884,57.79,57.7884,12
