open,closed,high,low,index
103.98,103.92,104.095,103.7,0
103.86,103.62,103.92,103.59,1
103.625,103.355,103.73,103.34,2
103.35,103.26,103.41,103.19,3
103.252,103.1589,103.252,102.91,4
103.16,103.17,103.24,103.055,5
103.17,103.15,103.38,103.03,6
103.17,103.17,103.17,103.17,7
