open,closed,high,low,index
78.9676,78.9676,78.9676,78.9676,0
78.9676,77.015,78.9676,76.86,1
77.015,76.89,77.05,76.53,2
76.88,76.65,77.01,76.595,3
76.64,76.76,76.9,76.56,4
76.75,77.08,77.1,76.66,5
77.08,77.1,77.2,76.985,6
77.09,76.95,77.13,76.81,7
76.93,76.93,76.93,76.93,8
