open,closed,high,low,index
101.37,101.665,101.85,101.36,0
101.705,101.09,101.72,101.035,1
101.105,100.98,101.2802,100.93,2
100.97,100.75,101.04,100.73,3
100.74,100.98,101.0,100.63,4
100.96,101.03,101.07,100.86,5
101.05,100.95,101.18,100.9,6
100.98,100.98,100.98,100.98,7
