open,closed,high,low,index
108.921,109.03,109.04,108.921,0
109.85,109.58,109.96,109.54,1
109.58,108.93,109.58,108.88,2
108.9,108.96,109.11,108.81,3
108.94,108.88,109.0,108.55,4
108.86,109.07,109.07,108.74,5
109.02,109.0,109.07,108.89,6
108.93,109.01,109.09,108.78,7
108.97,108.97,108.97,108.97,8
