open,closed,high,low,index
168.03,167.36,168.03,167.36,0
168.51,167.75,168.51,167.6,1
167.09,167.75,168.62,166.66,2
167.785,167.64,168.27,166.6401,3
167.72,168.25,168.3,167.33,4
168.26,167.835,168.335,167.6,5
167.87,168.57,168.58,167.79,6
168.58,168.415,168.8,168.31,7
168.425,167.86,168.52,167.81,8
167.86,167.86,169.0,167.83,9
167.86,167.86,167.86,167.86,10
167.86,167.86,167.86,167.86,11
167.52,167.4619,167.52,167.21,12
