open,closed,high,low,index
42.6,42.72,42.72,42.54,0
42.84,42.68,42.85,42.66,1
42.73,42.65,42.76,42.65,2
42.67,42.32,42.71,42.26,3
42.65,42.4199,42.75,42.2501,4
42.41,42.405,42.64,42.14,5
42.405,42.306,42.475,42.09,6
42.31,42.35,42.49,42.26,7
42.345,42.59,42.63,42.2,8
42.59,42.665,42.8,42.59,9
42.66,42.575,42.675,42.4503,10
42.571,42.55,42.6,42.345,11
42.57,42.5198,42.59,42.4998,12
42.52,42.53,42.53,42.5,13
42.52,42.48,42.57,42.45,14
42.48,42.48,42.48,42.45,15
