open,closed,high,low,index
67.66,67.67,67.67,67.66,0
67.67,67.67,67.67,67.67,1
67.66,67.45,67.66,67.45,2
67.52,67.695,67.94,67.52,3
67.7,67.77,67.845,67.64,4
67.77,68.13,68.19,67.72,5
68.13,68.09,68.26,67.885,6
68.09,68.305,68.305,68.04,7
68.3025,68.29,68.37,68.21,8
68.2961,68.09,68.2961,67.98,9
68.1,68.1,68.1,68.1,10
