open,closed,high,low,index
85.65,85.53,86.32,85.485,0
85.525,85.08,85.58,85.06,1
85.09,84.29,85.35,84.28,2
84.28,84.0,84.52,83.98,3
83.99,83.92,84.15,83.75,4
83.91,83.665,83.95,83.46,5
83.675,83.67,83.81,83.335,6
83.66,83.1028,83.66,83.1028,7
83.13,83.13,83.13,83.13,8
