open,closed,high,low,index
136.41,136.41,136.41,136.41,0
136.15,136.4,136.4,136.15,1
136.5376,136.06,136.6067,135.15,2
136.11,137.07,137.07,136.09,3
137.1,137.27,137.39,136.4605,4
137.26,137.1,137.415,136.89,5
137.095,137.21,137.46,136.96,6
137.17,137.06,137.3,136.94,7
137.04,136.8,137.18,136.7,8
136.84,136.84,136.84,136.83,9
136.9,136.9,136.9,136.9,10
