open,closed,high,low,index
211.02,211.01,211.03,211.01,0
211.2,211.01,211.33,211.0,1
210.87,209.28,210.87,209.28,2
209.5,209.91,209.91,209.2,3
210.45,209.645,210.49,208.48,4
209.65,208.69,210.205,208.43,5
208.69,209.6025,210.05,208.47,6
209.58,209.654,209.73,208.54,7
209.61,211.41,211.72,209.46,8
211.4,210.75,211.41,210.5,9
210.73,210.21,210.78,209.895,10
210.25,210.25,210.25,210.16,11
210.23,210.6,210.6,210.23,12
