open,closed,high,low,index
67.24,67.375,67.41,67.12,0
67.385,67.26,67.645,67.24,1
67.25,67.23,67.39,67.13,2
67.225,67.08,67.42,67.01,3
67.09,67.112,67.19,66.94,4
67.11,67.225,67.29,67.11,5
67.225,67.16,67.32,67.14,6
67.16,67.16,67.16,67.16,7
