open,closed,high,low,index
185.03,184.13,185.83,184.13,0
184.26,183.08,184.26,183.03,1
183.0,183.18,183.4549,182.99,2
183.26,183.07,183.43,182.76,3
182.95,183.4,183.575,182.95,4
183.42,183.335,183.51,183.26,5
183.37,183.15,183.7,183.15,6
183.15,183.15,183.15,183.15,7
