open,closed,high,low,index
508.91,509.15,509.67,508.91,0
508.9,509.24,509.51,508.9,1
509.25,507.3,510.78,506.87,2
509.5,508.0,510.7616,506.01,3
508.46,505.455,508.99,504.34,4
505.46,505.755,506.88,504.61,5
505.83,506.175,506.5,505.14,6
506.175,508.16,508.4599,505.87,7
508.17,509.0699,509.52,507.2,8
508.93,508.435,509.47,507.55,9
508.37,509.35,509.97,507.54,10
509.58,509.0,509.71,508.3069,11
508.84,508.82,509.28,508.74,12
508.88,508.8,508.88,508.7,13
508.75,508.95,509.0,508.65,14
