open,closed,high,low,index
667.97,677.3499,679.39,667.97,0
674.745,663.85,675.845,663.06,1
664.6,670.99,671.44,664.6,2
670.88,673.17,673.62,668.35,3
673.55,676.6,678.45,673.17,4
675.41,672.17,675.43,671.265,5
671.2,672.31,673.04,667.37,6
672.31,672.31,672.31,672.31,7
