open,closed,high,low,index
35.7,35.62,35.7,35.62,0
35.62,36.12,36.17,35.62,1
36.13,35.97,36.28,35.95,2
35.97,35.945,36.165,35.88,3
35.95,35.81,36.085,35.77,4
35.8,35.8,35.89,35.68,5
35.79,35.825,35.87,35.74,6
35.83,35.75,35.9175,35.66,7
35.75,35.75,35.75,35.75,8
35.7,35.7,35.7,35.7,9
