open,closed,high,low,index
775.58,775.58,775.58,775.58,0
773.5,773.5,773.5,773.5,1
774.0,773.5,774.0,771.9,2
770.77,775.33,777.0,769.14,3
775.265,768.5,775.9999,767.28,4
768.98,769.812,770.82,767.58,5
769.875,771.6253,771.89,769.0,6
771.2301,773.485,773.95,770.8586,7
773.3675,771.21,773.72,770.42,8
771.45,770.31,772.84,770.3,9
770.61,770.61,770.61,770.61,10
771.45,771.45,771.45,771.45,11
769.15,769.15,769.15,769.15,12
