open,closed,high,low,index
69.72,69.795,69.9,69.5,0
69.77,69.725,69.97,69.67,1
69.725,69.89,70.09,69.63,2
69.88,69.56,69.95,69.495,3
69.54,69.83,69.88,69.54,4
69.83,69.81,69.94,69.72,5
69.79,70.03,70.12,69.66,6
70.03,70.03,70.03,70.03,7
