open,closed,high,low,index
153.79,153.0,153.98,152.87,0
153.05,152.425,153.235,152.42,1
152.425,152.94,153.38,152.07,2
152.925,153.15,153.215,152.75,3
153.11,153.5,153.615,153.11,4
153.475,154.11,154.23,153.46,5
154.115,154.36,154.78,153.97,6
154.39,154.39,154.39,154.39,7
