open,closed,high,low,index
77.68,77.39,77.68,77.36,0
77.4,77.22,77.434,77.22,1
77.22,77.17,77.25,77.14,2
77.17,76.8,77.17,76.8,3
76.83,76.92,76.95,76.79,4
76.94,76.85,76.95,76.85,5
76.8309,76.43,76.84,76.43,6
76.45,76.45,76.45,76.45,7
