open,closed,high,low,index
947.5,947.5,947.5,947.5,0
946.31,926.88,946.31,926.88,1
928.6,933.43,934.445,926.03,2
931.75,930.43,934.0,928.26,3
929.545,928.275,931.55,925.195,4
927.25,931.24,933.39,926.675,5
930.98,929.31,931.8899,928.68,6
930.13,922.25,931.25,921.55,7
922.44,923.51,923.51,922.44,8
