open,closed,high,low,index
15.4,15.4,15.4,15.4,0
15.34,15.36,15.36,15.32,1
15.32,15.315,15.54,15.295,2
15.32,15.13,15.34,15.1,3
15.13,15.16,15.19,15.12,4
15.16,15.115,15.16,15.08,5
15.11,15.085,15.15,15.06,6
15.08,15.105,15.12,15.0301,7
15.1,15.035,15.11,15.02,8
15.03,15.01,15.03,15.01,9
15.01,15.01,15.01,15.01,10
