open,closed,high,low,index
254.82,256.59,256.59,254.54,0
256.58,255.5,256.58,255.11,1
255.54,254.89,255.65,254.4,2
255.0,255.17,255.49,254.895,3
255.305,255.36,255.56,254.925,4
255.36,255.95,255.95,255.2535,5
255.95,255.72,256.41,255.71,6
255.645,255.64,256.159,254.92,7
255.67,255.75,255.75,255.67,8
