open,closed,high,low,index
266.37,263.64,266.84,263.59,0
263.565,262.885,263.67,261.65,1
262.737,261.965,263.7,261.77,2
261.97,262.39,262.79,261.185,3
262.345,263.97,263.97,262.22,4
263.875,263.91,264.13,263.62,5
263.905,264.26,264.85,263.39,6
264.16,264.16,264.16,264.16,7
