open,closed,high,low,index
38.6,38.625,38.65,38.47,0
38.625,38.5,38.65,38.44,1
38.495,38.34,38.51,38.335,2
38.325,38.15,38.35,38.125,3
38.15,38.175,38.2,38.08,4
38.18,38.195,38.22,38.15,5
38.19,38.2,38.28,38.16,6
38.22,38.21,38.22,38.21,7
