open,closed,high,low,index
130.0,130.0,130.0,130.0,0
129.7,129.7,129.7,129.7,1
129.04,131.22,131.22,129.04,2
131.19,131.55,131.9731,131.19,3
131.46,131.48,131.76,131.05,4
131.47,132.27,132.375,131.44,5
132.285,131.7466,132.855,131.4,6
131.67,131.43,131.67,131.31,7
131.45,131.17,131.51,131.0301,8
131.19,132.0,132.0,131.19,9
